band.name,band.genre,band.numberOfParticipants,band.singlesCount,band.description,band.albumsCount,coord.x,coord.y,album.name,album.sales,front.name,front.eyeColor,front.hairColor,front.country,front.weight,front.birthday,loc.x,loc.y,loc.name
UniqueBand_391,ROCK,8,20,Unique description for band 391,1,49.1,439,UniqueAlbum_391,9912,UniqueFront_391,WHITE,GREEN,SOUTH_KOREA,71,1978-03-26,703,59.1,UniqueLoc_391
UniqueBand_392,POP,7,19,Unique description for band 392,12,49.2,201,UniqueAlbum_392,3056,UniqueFront_392,ORANGE,WHITE,UNITED_KINGDOM,78,1975-05-08,853,59.2,UniqueLoc_392
UniqueBand_393,POST_PUNK,9,19,Unique description for band 393,10,49.3,122,UniqueAlbum_393,8907,UniqueFront_393,WHITE,ORANGE,FRANCE,77,1972-12-02,804,59.3,UniqueLoc_393
UniqueBand_394,POP,5,1,Unique description for band 394,6,49.4,407,UniqueAlbum_394,8301,UniqueFront_394,GREEN,GREEN,SOUTH_KOREA,87,1995-03-05,878,59.4,UniqueLoc_394
UniqueBand_395,POST_PUNK,9,10,Unique description for band 395,14,49.5,426,UniqueAlbum_395,7167,UniqueFront_395,GREEN,GREEN,SOUTH_KOREA,68,1994-06-24,460,59.5,UniqueLoc_395
UniqueBand_396,BLUES,4,13,Unique description for band 396,13,49.6,411,UniqueAlbum_396,3092,UniqueFront_396,ORANGE,GREEN,SOUTH_KOREA,63,1976-02-28,483,59.6,UniqueLoc_396
UniqueBand_397,ROCK,3,3,Unique description for band 397,2,49.7,134,UniqueAlbum_397,8736,UniqueFront_397,WHITE,WHITE,SOUTH_KOREA,78,1970-01-25,720,59.7,UniqueLoc_397
UniqueBand_398,POP,8,7,Unique description for band 398,12,49.8,287,UniqueAlbum_398,9824,UniqueFront_398,ORANGE,GREEN,FRANCE,68,1971-08-20,291,59.8,UniqueLoc_398
UniqueBand_399,BLUES,9,4,Unique description for band 399,1,49.9,246,UniqueAlbum_399,9512,UniqueFront_399,WHITE,ORANGE,FRANCE,87,1982-10-31,299,59.9,UniqueLoc_399
UniqueBand_400,POST_PUNK,7,2,Unique description for band 400,3,50.0,400,UniqueAlbum_400,6114,UniqueFront_400,ORANGE,GREEN,FRANCE,85,1975-09-14,185,60.0,UniqueLoc_400
UniqueBand_401,ROCK,9,4,Unique description for band 401,6,50.1,160,UniqueAlbum_401,3088,UniqueFront_401,ORANGE,WHITE,SOUTH_KOREA,84,1982-08-22,332,60.1,UniqueLoc_401
UniqueBand_402,BLUES,8,2,Unique description for band 402,15,50.2,134,UniqueAlbum_402,6652,UniqueFront_402,ORANGE,GREEN,FRANCE,68,1992-01-13,105,60.2,UniqueLoc_402
UniqueBand_403,POST_PUNK,7,15,Unique description for band 403,15,50.3,450,UniqueAlbum_403,8895,UniqueFront_403,GREEN,ORANGE,NORTH_KOREA,80,1996-08-13,176,60.3,UniqueLoc_403
UniqueBand_404,POST_PUNK,10,12,Unique description for band 404,14,50.4,121,UniqueAlbum_404,2038,UniqueFront_404,ORANGE,WHITE,UNITED_KINGDOM,68,1984-07-07,468,60.4,UniqueLoc_404
UniqueBand_405,BLUES,10,9,Unique description for band 405,1,50.5,114,UniqueAlbum_405,8535,UniqueFront_405,WHITE,ORANGE,UNITED_KINGDOM,64,1983-06-30,792,60.5,UniqueLoc_405
UniqueBand_406,PSYCHEDELIC_CLOUD_RAP,3,6,Unique description for band 406,3,50.6,256,UniqueAlbum_406,9015,UniqueFront_406,ORANGE,WHITE,UNITED_KINGDOM,85,1983-03-31,497,60.6,UniqueLoc_406
UniqueBand_407,BLUES,10,7,Unique description for band 407,12,50.7,242,UniqueAlbum_407,5523,UniqueFront_407,WHITE,ORANGE,UNITED_KINGDOM,86,1990-08-04,984,60.7,UniqueLoc_407
UniqueBand_408,PSYCHEDELIC_CLOUD_RAP,4,9,Unique description for band 408,7,50.8,402,UniqueAlbum_408,5849,UniqueFront_408,GREEN,WHITE,UNITED_KINGDOM,78,1981-05-08,925,60.8,UniqueLoc_408
UniqueBand_409,BLUES,5,15,Unique description for band 409,14,50.9,274,UniqueAlbum_409,8405,UniqueFront_409,GREEN,GREEN,NORTH_KOREA,71,1984-01-03,164,60.9,UniqueLoc_409
UniqueBand_410,POP,3,18,Unique description for band 410,13,51.0,284,UniqueAlbum_410,5942,UniqueFront_410,WHITE,ORANGE,UNITED_KINGDOM,72,1972-06-26,765,61.0,UniqueLoc_410
UniqueBand_411,ROCK,8,7,Unique description for band 411,12,51.1,363,UniqueAlbum_411,6362,UniqueFront_411,WHITE,GREEN,UNITED_KINGDOM,85,1981-10-26,626,61.1,UniqueLoc_411
UniqueBand_412,POST_PUNK,4,7,Unique description for band 412,3,51.2,403,UniqueAlbum_412,4106,UniqueFront_412,WHITE,ORANGE,SOUTH_KOREA,60,1996-06-13,455,61.2,UniqueLoc_412
UniqueBand_413,BLUES,3,10,Unique description for band 413,3,51.3,145,UniqueAlbum_413,7029,UniqueFront_413,WHITE,WHITE,FRANCE,89,1984-10-28,817,61.3,UniqueLoc_413
UniqueBand_414,POST_PUNK,9,15,Unique description for band 414,13,51.4,368,UniqueAlbum_414,5654,UniqueFront_414,GREEN,ORANGE,FRANCE,67,1990-04-08,100,61.4,UniqueLoc_414
UniqueBand_415,POP,7,19,Unique description for band 415,10,51.5,249,UniqueAlbum_415,9633,UniqueFront_415,WHITE,WHITE,UNITED_KINGDOM,84,1971-08-24,683,61.5,UniqueLoc_415
UniqueBand_416,ROCK,3,2,Unique description for band 416,5,51.6,363,UniqueAlbum_416,6655,UniqueFront_416,ORANGE,WHITE,FRANCE,89,1982-11-30,751,61.6,UniqueLoc_416
UniqueBand_417,PSYCHEDELIC_CLOUD_RAP,8,3,Unique description for band 417,13,51.7,111,UniqueAlbum_417,2952,UniqueFront_417,GREEN,ORANGE,FRANCE,90,1983-10-15,291,61.7,UniqueLoc_417
UniqueBand_418,POST_PUNK,2,1,Unique description for band 418,9,51.8,375,UniqueAlbum_418,5422,UniqueFront_418,ORANGE,GREEN,SOUTH_KOREA,66,1992-11-08,825,61.8,UniqueLoc_418
UniqueBand_419,PSYCHEDELIC_CLOUD_RAP,5,10,Unique description for band 419,15,51.9,421,UniqueAlbum_419,4192,UniqueFront_419,ORANGE,GREEN,FRANCE,73,1996-12-09,454,61.9,UniqueLoc_419
UniqueBand_420,BLUES,8,7,Unique description for band 420,11,52.0,250,UniqueAlbum_420,2513,UniqueFront_420,GREEN,ORANGE,NORTH_KOREA,64,1970-01-26,972,62.0,UniqueLoc_420
UniqueBand_421,POST_PUNK,8,18,Unique description for band 421,11,52.1,411,UniqueAlbum_421,5376,UniqueFront_421,GREEN,ORANGE,UNITED_KINGDOM,68,1989-07-18,366,62.1,UniqueLoc_421
UniqueBand_422,ROCK,2,2,Unique description for band 422,15,52.2,374,UniqueAlbum_422,7840,UniqueFront_422,ORANGE,WHITE,FRANCE,71,1977-03-04,821,62.2,UniqueLoc_422
UniqueBand_423,POST_PUNK,5,13,Unique description for band 423,7,52.3,292,UniqueAlbum_423,5067,UniqueFront_423,ORANGE,ORANGE,SOUTH_KOREA,81,1991-08-24,901,62.3,UniqueLoc_423
UniqueBand_424,POP,2,15,Unique description for band 424,5,52.4,209,UniqueAlbum_424,3201,UniqueFront_424,GREEN,GREEN,FRANCE,90,1994-08-08,289,62.4,UniqueLoc_424
UniqueBand_425,POP,3,4,Unique description for band 425,2,52.5,207,UniqueAlbum_425,6150,UniqueFront_425,ORANGE,WHITE,FRANCE,63,1988-03-10,188,62.5,UniqueLoc_425
UniqueBand_426,POP,3,2,Unique description for band 426,11,52.6,338,UniqueAlbum_426,7254,UniqueFront_426,ORANGE,WHITE,NORTH_KOREA,80,1970-11-16,566,62.6,UniqueLoc_426
UniqueBand_427,POST_PUNK,4,7,Unique description for band 427,9,52.7,210,UniqueAlbum_427,8579,UniqueFront_427,GREEN,WHITE,FRANCE,60,1987-06-08,989,62.7,UniqueLoc_427
UniqueBand_428,PSYCHEDELIC_CLOUD_RAP,4,14,Unique description for band 428,9,52.8,192,UniqueAlbum_428,8227,UniqueFront_428,WHITE,ORANGE,FRANCE,66,1977-10-25,795,62.8,UniqueLoc_428
UniqueBand_429,ROCK,7,7,Unique description for band 429,14,52.9,291,UniqueAlbum_429,6374,UniqueFront_429,WHITE,WHITE,NORTH_KOREA,77,1994-06-12,612,62.9,UniqueLoc_429
UniqueBand_430,ROCK,3,20,Unique description for band 430,1,53.0,220,UniqueAlbum_430,3019,UniqueFront_430,WHITE,WHITE,SOUTH_KOREA,86,1981-02-13,935,63.0,UniqueLoc_430
UniqueBand_431,ROCK,3,14,Unique description for band 431,14,53.1,162,UniqueAlbum_431,1507,UniqueFront_431,WHITE,ORANGE,FRANCE,81,1973-12-23,737,63.1,UniqueLoc_431
UniqueBand_432,PSYCHEDELIC_CLOUD_RAP,8,14,Unique description for band 432,11,53.2,395,UniqueAlbum_432,5057,UniqueFront_432,GREEN,ORANGE,NORTH_KOREA,65,1990-11-05,105,63.2,UniqueLoc_432
UniqueBand_433,PSYCHEDELIC_CLOUD_RAP,3,19,Unique description for band 433,6,53.3,128,UniqueAlbum_433,5184,UniqueFront_433,ORANGE,ORANGE,NORTH_KOREA,64,1992-06-07,584,63.3,UniqueLoc_433
UniqueBand_434,BLUES,10,1,Unique description for band 434,4,53.4,235,UniqueAlbum_434,1448,UniqueFront_434,WHITE,ORANGE,UNITED_KINGDOM,73,1980-11-09,658,63.4,UniqueLoc_434
UniqueBand_435,POST_PUNK,10,18,Unique description for band 435,7,53.5,116,UniqueAlbum_435,1003,UniqueFront_435,GREEN,GREEN,FRANCE,64,1975-05-09,399,63.5,UniqueLoc_435
UniqueBand_436,ROCK,8,13,Unique description for band 436,2,53.6,279,UniqueAlbum_436,4322,UniqueFront_436,ORANGE,WHITE,UNITED_KINGDOM,64,1970-02-08,784,63.6,UniqueLoc_436
UniqueBand_437,POP,3,18,Unique description for band 437,2,53.7,235,UniqueAlbum_437,1060,UniqueFront_437,ORANGE,ORANGE,SOUTH_KOREA,69,1972-10-19,430,63.7,UniqueLoc_437
UniqueBand_438,BLUES,5,6,Unique description for band 438,4,53.8,437,UniqueAlbum_438,2081,UniqueFront_438,ORANGE,ORANGE,UNITED_KINGDOM,84,1973-01-16,149,63.8,UniqueLoc_438
UniqueBand_439,ROCK,3,3,Unique description for band 439,4,53.9,331,UniqueAlbum_439,9350,UniqueFront_439,GREEN,WHITE,UNITED_KINGDOM,84,1989-03-19,757,63.9,UniqueLoc_439
UniqueBand_440,POP,9,15,Unique description for band 440,10,54.0,262,UniqueAlbum_440,6231,UniqueFront_440,GREEN,WHITE,FRANCE,81,1988-12-08,858,64.0,UniqueLoc_440
UniqueBand_441,PSYCHEDELIC_CLOUD_RAP,5,9,Unique description for band 441,1,54.1,255,UniqueAlbum_441,9490,UniqueFront_441,WHITE,ORANGE,UNITED_KINGDOM,71,1992-10-12,846,64.1,UniqueLoc_441
UniqueBand_442,POST_PUNK,2,7,Unique description for band 442,13,54.2,360,UniqueAlbum_442,1525,UniqueFront_442,ORANGE,GREEN,FRANCE,68,1995-05-02,656,64.2,UniqueLoc_442
UniqueBand_443,POST_PUNK,5,7,Unique description for band 443,4,54.3,392,UniqueAlbum_443,3043,UniqueFront_443,ORANGE,ORANGE,UNITED_KINGDOM,69,1994-07-02,638,64.3,UniqueLoc_443
UniqueBand_444,PSYCHEDELIC_CLOUD_RAP,3,14,Unique description for band 444,12,54.4,209,UniqueAlbum_444,7589,UniqueFront_444,WHITE,GREEN,FRANCE,65,1994-03-26,892,64.4,UniqueLoc_444
UniqueBand_445,POST_PUNK,7,9,Unique description for band 445,11,54.5,383,UniqueAlbum_445,5069,UniqueFront_445,WHITE,WHITE,UNITED_KINGDOM,83,1978-03-17,946,64.5,UniqueLoc_445
UniqueBand_446,POST_PUNK,6,12,Unique description for band 446,2,54.6,444,UniqueAlbum_446,8583,UniqueFront_446,WHITE,WHITE,SOUTH_KOREA,67,1981-08-24,539,64.6,UniqueLoc_446
UniqueBand_447,POP,6,20,Unique description for band 447,13,54.7,409,UniqueAlbum_447,3180,UniqueFront_447,WHITE,ORANGE,NORTH_KOREA,70,1988-09-08,882,64.7,UniqueLoc_447
UniqueBand_448,POP,4,4,Unique description for band 448,8,54.8,342,UniqueAlbum_448,1162,UniqueFront_448,WHITE,ORANGE,NORTH_KOREA,88,1994-04-22,470,64.8,UniqueLoc_448
UniqueBand_449,POST_PUNK,2,15,Unique description for band 449,13,54.9,192,UniqueAlbum_449,8780,UniqueFront_449,ORANGE,WHITE,UNITED_KINGDOM,68,1980-10-02,513,64.9,UniqueLoc_449
UniqueBand_450,POP,5,6,Unique description for band 450,9,55.0,321,UniqueAlbum_450,4441,UniqueFront_450,ORANGE,GREEN,FRANCE,74,1982-09-17,219,65.0,UniqueLoc_450
UniqueBand_451,POP,7,2,Unique description for band 451,8,55.1,201,UniqueAlbum_451,5561,UniqueFront_451,ORANGE,ORANGE,UNITED_KINGDOM,84,1994-09-12,416,65.1,UniqueLoc_451
UniqueBand_452,POP,9,2,Unique description for band 452,7,55.2,184,UniqueAlbum_452,7827,UniqueFront_452,GREEN,ORANGE,UNITED_KINGDOM,87,1975-08-12,557,65.2,UniqueLoc_452
UniqueBand_453,BLUES,3,18,Unique description for band 453,10,55.3,239,UniqueAlbum_453,6743,UniqueFront_453,GREEN,ORANGE,UNITED_KINGDOM,83,1972-09-19,204,65.3,UniqueLoc_453
UniqueBand_454,ROCK,10,11,Unique description for band 454,1,55.4,319,UniqueAlbum_454,2107,UniqueFront_454,WHITE,WHITE,UNITED_KINGDOM,71,1972-06-27,868,65.4,UniqueLoc_454
UniqueBand_455,ROCK,9,15,Unique description for band 455,5,55.5,137,UniqueAlbum_455,7960,UniqueFront_455,ORANGE,ORANGE,SOUTH_KOREA,62,1984-07-30,202,65.5,UniqueLoc_455
UniqueBand_456,POP,2,5,Unique description for band 456,9,55.6,248,UniqueAlbum_456,6279,UniqueFront_456,ORANGE,WHITE,NORTH_KOREA,79,1987-05-27,243,65.6,UniqueLoc_456
UniqueBand_457,PSYCHEDELIC_CLOUD_RAP,4,13,Unique description for band 457,3,55.7,186,UniqueAlbum_457,6335,UniqueFront_457,GREEN,GREEN,FRANCE,71,1973-09-15,478,65.7,UniqueLoc_457
UniqueBand_458,ROCK,7,6,Unique description for band 458,7,55.8,142,UniqueAlbum_458,9018,UniqueFront_458,ORANGE,GREEN,SOUTH_KOREA,90,1979-06-23,379,65.8,UniqueLoc_458
UniqueBand_459,PSYCHEDELIC_CLOUD_RAP,9,2,Unique description for band 459,11,55.9,121,UniqueAlbum_459,5786,UniqueFront_459,GREEN,WHITE,SOUTH_KOREA,76,1995-07-07,987,65.9,UniqueLoc_459
UniqueBand_460,PSYCHEDELIC_CLOUD_RAP,7,4,Unique description for band 460,13,56.0,307,UniqueAlbum_460,3059,UniqueFront_460,GREEN,GREEN,UNITED_KINGDOM,70,1992-04-02,474,66.0,UniqueLoc_460
UniqueBand_461,PSYCHEDELIC_CLOUD_RAP,9,9,Unique description for band 461,6,56.1,167,UniqueAlbum_461,5279,UniqueFront_461,ORANGE,GREEN,NORTH_KOREA,81,1976-10-04,269,66.1,UniqueLoc_461
UniqueBand_462,POP,10,4,Unique description for band 462,13,56.2,312,UniqueAlbum_462,5948,UniqueFront_462,GREEN,ORANGE,FRANCE,76,1992-07-01,292,66.2,UniqueLoc_462
UniqueBand_463,POST_PUNK,4,18,Unique description for band 463,10,56.3,355,UniqueAlbum_463,3118,UniqueFront_463,GREEN,WHITE,SOUTH_KOREA,65,1995-08-13,234,66.3,UniqueLoc_463
UniqueBand_464,POST_PUNK,6,18,Unique description for band 464,8,56.4,112,UniqueAlbum_464,9010,UniqueFront_464,ORANGE,GREEN,UNITED_KINGDOM,88,1990-09-29,557,66.4,UniqueLoc_464
UniqueBand_465,PSYCHEDELIC_CLOUD_RAP,10,7,Unique description for band 465,12,56.5,312,UniqueAlbum_465,8495,UniqueFront_465,GREEN,GREEN,UNITED_KINGDOM,80,1985-12-18,920,66.5,UniqueLoc_465
UniqueBand_466,POST_PUNK,2,6,Unique description for band 466,13,56.6,139,UniqueAlbum_466,2955,UniqueFront_466,GREEN,ORANGE,FRANCE,80,1983-07-21,444,66.6,UniqueLoc_466
UniqueBand_467,PSYCHEDELIC_CLOUD_RAP,7,16,Unique description for band 467,2,56.7,208,UniqueAlbum_467,1251,UniqueFront_467,GREEN,ORANGE,NORTH_KOREA,64,1973-06-01,198,66.7,UniqueLoc_467
UniqueBand_468,BLUES,10,5,Unique description for band 468,6,56.8,338,UniqueAlbum_468,1871,UniqueFront_468,GREEN,GREEN,NORTH_KOREA,88,1989-01-02,189,66.8,UniqueLoc_468
UniqueBand_469,POP,3,10,Unique description for band 469,10,56.9,339,UniqueAlbum_469,7885,UniqueFront_469,GREEN,WHITE,SOUTH_KOREA,65,1976-06-17,730,66.9,UniqueLoc_469
UniqueBand_470,BLUES,7,7,Unique description for band 470,5,57.0,323,UniqueAlbum_470,3532,UniqueFront_470,GREEN,ORANGE,NORTH_KOREA,65,1976-12-04,338,67.0,UniqueLoc_470
UniqueBand_471,ROCK,6,19,Unique description for band 471,13,57.1,108,UniqueAlbum_471,6677,UniqueFront_471,WHITE,ORANGE,NORTH_KOREA,71,1993-10-21,186,67.1,UniqueLoc_471
UniqueBand_472,POST_PUNK,10,8,Unique description for band 472,5,57.2,103,UniqueAlbum_472,6581,UniqueFront_472,ORANGE,GREEN,NORTH_KOREA,75,1987-06-19,939,67.2,UniqueLoc_472
UniqueBand_473,BLUES,2,4,Unique description for band 473,6,57.3,330,UniqueAlbum_473,1700,UniqueFront_473,WHITE,GREEN,UNITED_KINGDOM,72,1983-05-12,558,67.3,UniqueLoc_473
UniqueBand_474,PSYCHEDELIC_CLOUD_RAP,10,2,Unique description for band 474,10,57.4,165,UniqueAlbum_474,6857,UniqueFront_474,ORANGE,ORANGE,UNITED_KINGDOM,83,1988-03-15,407,67.4,UniqueLoc_474
UniqueBand_475,BLUES,6,20,Unique description for band 475,7,57.5,361,UniqueAlbum_475,3273,UniqueFront_475,GREEN,WHITE,UNITED_KINGDOM,86,1970-02-24,887,67.5,UniqueLoc_475
UniqueBand_476,ROCK,9,12,Unique description for band 476,3,57.6,168,UniqueAlbum_476,3612,UniqueFront_476,GREEN,WHITE,FRANCE,64,1974-08-21,324,67.6,UniqueLoc_476
UniqueBand_477,PSYCHEDELIC_CLOUD_RAP,7,4,Unique description for band 477,4,57.7,375,UniqueAlbum_477,3301,UniqueFront_477,GREEN,ORANGE,UNITED_KINGDOM,63,1974-03-13,759,67.7,UniqueLoc_477
UniqueBand_478,POST_PUNK,3,12,Unique description for band 478,8,57.8,439,UniqueAlbum_478,2476,UniqueFront_478,GREEN,GREEN,FRANCE,81,1986-05-19,236,67.8,UniqueLoc_478
UniqueBand_479,POP,9,9,Unique description for band 479,14,57.9,432,UniqueAlbum_479,5716,UniqueFront_479,GREEN,WHITE,UNITED_KINGDOM,72,1991-02-07,217,67.9,UniqueLoc_479
UniqueBand_480,POST_PUNK,7,13,Unique description for band 480,14,58.0,309,UniqueAlbum_480,6497,UniqueFront_480,WHITE,ORANGE,SOUTH_KOREA,64,1980-04-07,771,68.0,UniqueLoc_480
UniqueBand_481,PSYCHEDELIC_CLOUD_RAP,2,8,Unique description for band 481,13,58.1,274,UniqueAlbum_481,2178,UniqueFront_481,ORANGE,GREEN,UNITED_KINGDOM,72,1976-08-04,532,68.1,UniqueLoc_481
UniqueBand_482,POP,10,2,Unique description for band 482,12,58.2,241,UniqueAlbum_482,2440,UniqueFront_482,WHITE,ORANGE,NORTH_KOREA,77,1983-11-17,300,68.2,UniqueLoc_482
UniqueBand_483,BLUES,5,13,Unique description for band 483,5,58.3,328,UniqueAlbum_483,8416,UniqueFront_483,GREEN,WHITE,FRANCE,80,1984-02-28,485,68.3,UniqueLoc_483
UniqueBand_484,POP,7,5,Unique description for band 484,4,58.4,302,UniqueAlbum_484,1703,UniqueFront_484,WHITE,WHITE,SOUTH_KOREA,74,1985-07-19,942,68.4,UniqueLoc_484
UniqueBand_485,POST_PUNK,4,5,Unique description for band 485,2,58.5,335,UniqueAlbum_485,1525,UniqueFront_485,ORANGE,ORANGE,SOUTH_KOREA,74,1977-03-16,814,68.5,UniqueLoc_485
UniqueBand_486,POST_PUNK,6,6,Unique description for band 486,14,58.6,328,UniqueAlbum_486,4664,UniqueFront_486,WHITE,WHITE,FRANCE,70,1995-01-08,872,68.6,UniqueLoc_486
UniqueBand_487,ROCK,3,2,Unique description for band 487,1,58.7,406,UniqueAlbum_487,9128,UniqueFront_487,GREEN,ORANGE,NORTH_KOREA,86,1971-08-16,629,68.7,UniqueLoc_487
UniqueBand_488,POP,8,3,Unique description for band 488,6,58.8,266,UniqueAlbum_488,9148,UniqueFront_488,GREEN,ORANGE,NORTH_KOREA,71,1978-02-07,264,68.8,UniqueLoc_488
UniqueBand_489,POST_PUNK,3,10,Unique description for band 489,15,58.9,375,UniqueAlbum_489,8508,UniqueFront_489,GREEN,WHITE,SOUTH_KOREA,61,1971-01-12,477,68.9,UniqueLoc_489
UniqueBand_490,POST_PUNK,7,3,Unique description for band 490,7,59.0,370,UniqueAlbum_490,2626,UniqueFront_490,GREEN,GREEN,FRANCE,78,1996-03-10,846,69.0,UniqueLoc_490
UniqueBand_491,BLUES,6,15,Unique description for band 491,14,59.1,309,UniqueAlbum_491,6362,UniqueFront_491,GREEN,GREEN,SOUTH_KOREA,73,1970-07-16,944,69.1,UniqueLoc_491
UniqueBand_492,POP,3,13,Unique description for band 492,2,59.2,343,UniqueAlbum_492,7866,UniqueFront_492,GREEN,WHITE,SOUTH_KOREA,88,1976-05-03,616,69.2,UniqueLoc_492
UniqueBand_493,POP,5,13,Unique description for band 493,8,59.3,433,UniqueAlbum_493,4275,UniqueFront_493,ORANGE,GREEN,NORTH_KOREA,87,1977-06-18,102,69.3,UniqueLoc_493
UniqueBand_494,BLUES,10,10,Unique description for band 494,7,59.4,236,UniqueAlbum_494,8384,UniqueFront_494,WHITE,WHITE,UNITED_KINGDOM,67,1985-11-14,676,69.4,UniqueLoc_494
UniqueBand_495,POST_PUNK,7,6,Unique description for band 495,15,59.5,118,UniqueAlbum_495,1328,UniqueFront_495,GREEN,WHITE,SOUTH_KOREA,72,1970-09-05,309,69.5,UniqueLoc_495
UniqueBand_496,ROCK,4,16,Unique description for band 496,13,59.6,293,UniqueAlbum_496,8713,UniqueFront_496,WHITE,GREEN,FRANCE,62,1973-09-02,641,69.6,UniqueLoc_496
UniqueBand_497,POP,6,8,Unique description for band 497,15,59.7,243,UniqueAlbum_497,4354,UniqueFront_497,WHITE,ORANGE,UNITED_KINGDOM,72,1995-02-05,147,69.7,UniqueLoc_497
UniqueBand_498,BLUES,4,11,Unique description for band 498,9,59.8,261,UniqueAlbum_498,6881,UniqueFront_498,GREEN,WHITE,UNITED_KINGDOM,84,1976-12-01,566,69.8,UniqueLoc_498
UniqueBand_499,POP,7,5,Unique description for band 499,3,59.9,294,UniqueAlbum_499,1719,UniqueFront_499,WHITE,GREEN,SOUTH_KOREA,66,1989-04-06,815,69.9,UniqueLoc_499
UniqueBand_500,POST_PUNK,4,10,Unique description for band 500,4,60.0,439,UniqueAlbum_500,8714,UniqueFront_500,ORANGE,GREEN,SOUTH_KOREA,62,1973-12-23,156,70.0,UniqueLoc_500
